,advertiser,devicecategory,count
9628,Nelwood,Desktop,67
9629,Nelwood,Smartphone,48
9630,Nelwood,Tablet,15
9631,Nemacolin Woodlands Resort,Desktop,1
9632,Nemacolin Woodlands Resort,Smartphone,8
9633,NEMEA HOLIDAY,Desktop,1
9634,NEMEA HOLIDAY,Tablet,1
9635,Nemetschek Group,Smartphone,9
9636,Nemlig,Desktop,1
9637,Neogames,Desktop,2
9638,Neogames,Smartphone,4
9639,Neogen,Desktop,63
9640,Neogen,Smartphone,44
9641,Neogen,Tablet,39
9642,Neonet,Desktop,23
9643,Neonet,Smartphone,23
9644,Neonet,Tablet,13
9645,NerdWallet,Desktop,10
9646,NerdWallet,Smartphone,34
9647,NerdWallet,Tablet,1
9648,Nestaway Technologies,Desktop,4
9649,Nestaway Technologies,Smartphone,44
9650,Nest Labs,Smartphone,3
9651,Nestle,Desktop,796
9652,Nestle,Smartphone,1400
9653,Nestle,Tablet,271
9654,NetApp,Desktop,102
9655,NetApp,Smartphone,29
9656,NetApp,Tablet,23
9657,NetArt,Desktop,8
9658,Netcare,Desktop,1
9659,Netcare,Smartphone,9
9660,NetDirect Merchants,Desktop,4
9661,NetDirect Merchants,Tablet,2
9662,NetEase,Smartphone,1
9663,Netflix,Smartphone,9
9664,Netflix,Tablet,1
9665,Netgear,Desktop,2
9666,Netgear,Smartphone,23
9667,Netgear,Tablet,1
9668,Netmeds Marketplace,Desktop,9
9669,Netmeds Marketplace,Smartphone,74
9670,Netmeds Marketplace,Tablet,4
9671,Netone,Smartphone,1
9672,NetQuattro,Desktop,11
9673,NetQuattro,Smartphone,7
9674,NetQuattro,Tablet,3
9675,Netregistry Group Limited,Smartphone,1
9676,NetScout Systems,Smartphone,1
9677,Netshoes,Desktop,60
9678,Netshoes,Smartphone,86
9679,Netshoes,Tablet,14
9680,Nets Holding,Desktop,15
9681,Nets Holding,Smartphone,14
9682,Nets Holding,Tablet,7
9683,Nettbureau AS,Smartphone,1
9684,NetVacation,Desktop,97
9685,NetVacation,Smartphone,151
9686,NetVacation,Tablet,46
9687,Network Communications,Smartphone,2
9688,Neue Zurcher Zeitung,Desktop,5
9689,Neue Zurcher Zeitung,Smartphone,2
9690,Neue Zurcher Zeitung,Tablet,1
9691,Neuropathy Treatment Group,Smartphone,1
9692,Neurovalens Ltd,Smartphone,6
9693,NeuStar,Desktop,15
9694,NeuStar,Smartphone,2
9695,NeuStar,Tablet,2
9696,Nevada Commission on Tourism,Smartphone,1
9697,New Amsterdam,Smartphone,2
9698,New Balance,Desktop,35
9699,New Balance,Smartphone,104
9700,New Balance,Tablet,16
9701,NewBornbabyitems.com,Desktop,10
9702,NewBornbabyitems.com,Smartphone,60
9703,NewBornbabyitems.com,Tablet,10
9704,Newegg,Desktop,10
9705,Newegg,Smartphone,1
9706,Newegg,Tablet,1
9707,Newell Rubbermaid,Desktop,11
9708,Newell Rubbermaid,Smartphone,58
9709,Newell Rubbermaid,Tablet,4
9710,Newgy Industries,Desktop,5
9711,Newgy Industries,Smartphone,22
9712,Newgy Industries,Tablet,6
9713,New Look Retail Group,Desktop,1644
9714,New Look Retail Group,Smartphone,1645
9715,New Look Retail Group,Tablet,798
9716,Newmood,Desktop,9
9717,Newmood,Smartphone,7
9718,Newmood,Tablet,1
9719,New Orleans Tourism Marketing,Smartphone,1
9720,New Relic,Desktop,3
9721,New Relic,Smartphone,2
9722,New Relic,Tablet,4
9723,NewsBank- inc,Desktop,2
9724,NewsBank- inc,Smartphone,3
9725,New Scientist Ltd.,Desktop,14
9726,New Scientist Ltd.,Smartphone,222
9727,New Scientist Ltd.,Tablet,42
9728,News Corporation,Desktop,1779
9729,News Corporation,Smartphone,2192
9730,News Corporation,Tablet,351
9731,Newsmax Media,Desktop,6
9732,Newsmax Media,Smartphone,72
9733,Newsmax Media,Tablet,1
9734,NewYorkDress,Smartphone,1
9735,New Yorker Group-Services International,Smartphone,1
9736,New York Film Academy,Desktop,127
9737,New York Film Academy,Smartphone,61
9738,New York Film Academy,Tablet,24
9739,New York Life Insurance,Desktop,1
9740,New York Life Insurance,Smartphone,69
9741,New York Life Insurance,Tablet,4
9742,New York Philharmonic,Desktop,5
9743,New York Philharmonic,Smartphone,14
9744,New York Philharmonic,Tablet,1
9745,New York State,Smartphone,20
9746,New York State,Tablet,4
9747,New York Times,Desktop,28
9748,New York Times,Smartphone,59
9749,New York Times,Tablet,3
9750,New York University,Smartphone,8
9751,New York University,Tablet,3
9752,New Zealand Post,Desktop,7
9753,New Zealand Post,Smartphone,102
9754,New Zealand Post,Tablet,11
9755,Nexity,Desktop,3
9756,Nexity,Smartphone,17
9757,Nexity,Tablet,2
9758,Nexmo,Desktop,9
9759,Nexmo,Smartphone,4
9760,Nexon,Desktop,34
9761,Nexon,Smartphone,370
9762,Nexon,Tablet,24
9763,Next Commerce,Desktop,2
9764,Next Commerce,Tablet,1
9765,NEXTDC Limited,Smartphone,2
9766,NextEra Energy,Smartphone,2
9767,Nexters Global,Desktop,1
9768,Nexters Global,Smartphone,116
9769,Nexters Global,Tablet,2
9770,Nextmarkets,Desktop,48
9771,Nextmarkets,Smartphone,15
9772,Nextmarkets,Tablet,28
9773,Next Retail,Desktop,327
9774,Next Retail,Smartphone,5397
9775,Next Retail,Tablet,138
9776,NFON,Desktop,2
9777,NFON,Smartphone,1
9778,NG Hotels & Resorts,Desktop,3
9779,NG Hotels & Resorts,Smartphone,13
9780,NH Hotels,Desktop,12
9781,NH Hotels,Smartphone,58
9782,Niagara Falls Tourism,Desktop,3
9783,Niagara Falls Tourism,Smartphone,3
9784,NIBC,Desktop,1
9785,NIB Health Insurance,Desktop,442
9786,NIB Health Insurance,Smartphone,48
9787,NIB Health Insurance,Tablet,848
9788,Nichii Gakkan,Desktop,41
9789,Nichii Gakkan,Smartphone,7
9790,Nichii Gakkan,Tablet,39
9791,NIIT,Desktop,16
9792,NIIT,Smartphone,34
9793,NIIT,Tablet,1
9794,Nike,Desktop,1486
9795,Nike,Smartphone,2040
9796,Nike,Tablet,537
9797,Nikkei,Desktop,9
9798,Nikkei,Smartphone,7
9799,Nikkei,Tablet,1
9800,Nikken Total Sourcing,Smartphone,1
9801,Nikon,Desktop,11
9802,Nikon,Smartphone,6
9803,Nikon,Tablet,6
9804,Ninebot,Smartphone,1
9805,Nine Entertainment,Desktop,291
9806,Nine Entertainment,Smartphone,928
9807,Nine Entertainment,Tablet,57
9808,Nintendo,Desktop,83
9809,Nintendo,Smartphone,65
9810,Nintendo,Tablet,23
9811,Nippon Telegraph and Telephone Corporation,Desktop,28
9812,Nippon Telegraph and Telephone Corporation,Smartphone,36
9813,Nippon Telegraph and Telephone Corporation,Tablet,17
9814,Nippon Television Network,Desktop,2
9815,Nippon Television Network,Smartphone,1
9816,Nissan Dealers,Desktop,31
9817,Nissan Dealers,Smartphone,39
9818,Nissan Dealers,Tablet,6
9819,Nitori Holdings,Desktop,2
9820,Nitori Holdings,Smartphone,4
9821,NJM Insurance Group,Smartphone,32
9822,NJM Insurance Group,Tablet,4
9823,NMBS,Desktop,44
9824,NMBS,Smartphone,86
9825,NMBS,Tablet,5
9826,No Agent Property,Smartphone,11
9827,Nobia Group,Desktop,3
9828,Nobia Group,Smartphone,5
9829,Nobia Group,Tablet,1
9830,Noble Development,Desktop,23
9831,Noble Development,Smartphone,129
9832,Noble Development,Tablet,6
9833,Nojima,Smartphone,2
9834,nokaut.pl,Desktop,2
9835,nokia,Desktop,3
9836,nokia,Smartphone,2
9837,Nokian Tyres,Smartphone,2
9838,Nomad Foods,Desktop,111
9839,Nomad Foods,Smartphone,62
9840,Nomad Foods,Tablet,16
9841,Nomura Group,Desktop,5
9842,Nomura Group,Smartphone,5
9843,Noodle Box,Smartphone,10
9844,Noodle Box,Tablet,1
9845,Noodles & Company,Smartphone,1
9846,Noon AD Holdings One Person,Smartphone,31
9847,Noon AD Holdings One Person,Tablet,8
9848,Nordea,Desktop,2
9849,Nordea,Smartphone,1
9850,Nordea Bank,Desktop,1
9851,Nordea Bank,Smartphone,1
9852,Nordic Capital,Desktop,337
9853,Nordic Capital,Smartphone,269
9854,Nordic Capital,Tablet,68
9855,Nordstrom,Desktop,828
9856,Nordstrom,Smartphone,1038
9857,Nordstrom,Tablet,1269
9858,Norsk Landbrukssamvirke,Tablet,10
9859,North Dakota State University,Smartphone,2
9860,Northeastern University,Desktop,3
9861,Northeastern University,Smartphone,4
9862,Northern Tool & Equipment,Desktop,9
9863,Northern Tool & Equipment,Smartphone,10
9864,Northern Tool & Equipment,Tablet,4
9865,Northern Trust Corporation,Desktop,1
9866,Northern Trust Corporation,Smartphone,3
9867,North Lake Tahoe Chamber of Commerce / CVB / Resort Association,Smartphone,2
9868,NorthLock Holdings,Desktop,48
9869,NorthLock Holdings,Smartphone,39
9870,NorthLock Holdings,Tablet,412
9871,North Media,Desktop,55
9872,North Media,Smartphone,51
9873,North Media,Tablet,23
9874,Northrop Grumman,Smartphone,1
9875,Northshore University Health System,Smartphone,9
9876,Northwestern University,Smartphone,2
9877,Norvax,Desktop,4
9878,Norvax,Smartphone,7
9879,Norvax,Tablet,5
9880,Norwegian Air Shuttle ASA,Desktop,38
9881,Norwegian Air Shuttle ASA,Smartphone,34
9882,Norwegian Air Shuttle ASA,Tablet,13
9883,Norwegian Cruise Line,Desktop,194
9884,Norwegian Cruise Line,Smartphone,1717
9885,Norwegian Cruise Line,Tablet,243
9886,Nosh Company Oy,Desktop,3
9887,Nosh Company Oy,Smartphone,7
9888,NOTHS,Desktop,1008
9889,NOTHS,Smartphone,1245
9890,NOTHS,Tablet,210
9891,Notice,Desktop,50
9892,Notice,Smartphone,604
9893,Notice,Tablet,137
9894,Nottingham Trent University,Desktop,3
9895,Nottingham Trent University,Smartphone,8
9896,Nottingham Trent University,Tablet,6
9897,Nova Apostila Com De Livros Editora,Desktop,1
9898,Nova Art Tup Bebek Ve Kadin Sagligi Merkezi,Desktop,1
9899,Nova Founders Capital,Desktop,10
9900,Nova Founders Capital,Smartphone,19
9901,Nova Founders Capital,Tablet,7
9902,Novartis,Desktop,5
9903,Novartis,Smartphone,5
9904,Novartis,Tablet,5
9905,Nove de Julho University,Smartphone,6
9906,Novomatic,Desktop,8
9907,Novomatic,Smartphone,15
9908,Novomatic,Tablet,8
9909,Novo Mundo,Desktop,3
9910,Novo Mundo,Smartphone,2
9911,Novo Nordisk,Desktop,16
9912,Novo Nordisk,Smartphone,11
9913,Nowa Itaka Sp. z o.o.,Desktop,20
9914,Nowa Itaka Sp. z o.o.,Smartphone,1
9915,NowCompare,Desktop,297
9916,NowCompare,Smartphone,1985
9917,NowCompare,Tablet,249
9918,NRG,Desktop,17
9919,NRG,Smartphone,23
9920,NRG,Tablet,4
9921,NTUC FairPrice,Desktop,43
9922,NTUC FairPrice,Smartphone,36
9923,NTUC FairPrice,Tablet,18
9924,Nuance,Desktop,50
9925,Nuance,Smartphone,50
9926,Nuance,Tablet,8
9927,Nucific,Desktop,2
9928,Nucific,Smartphone,1
9929,Nucific,Tablet,247
9930,Nuffield Health,Connected TV,1
9931,Nuffield Health,Desktop,345
9932,Nuffield Health,Smartphone,1238
9933,Nuffield Health,Tablet,82
9934,Nuovo Trasporto Viaggiatori,Desktop,18
9935,Nuovo Trasporto Viaggiatori,Smartphone,1
9936,Nuovo Trasporto Viaggiatori,Tablet,1
9937,Nursing Angel Australia,Desktop,1
9938,Nursing Angel Australia,Smartphone,1
9939,nusatrip,Desktop,7
9940,Nutanix,Connected TV,1
9941,Nutanix,Desktop,148
9942,Nutanix,Smartphone,17
9943,Nutanix,Tablet,61
9944,Nutmeg,Desktop,3
9945,Nutmeg,Smartphone,2
9946,Nutrifood Indonesia,Smartphone,3
9947,Nuts.com,Smartphone,1
9948,Nvidia,Desktop,23
9949,Nvidia,Smartphone,41
9950,NVR,Smartphone,4
9951,NWC,Desktop,3
9952,NWC,Smartphone,4
9953,NWC,Tablet,1
9954,NWW Online,Desktop,2
9955,Nya Airtours City Breaks Of Sweden,Desktop,15
9956,Nya Airtours City Breaks Of Sweden,Smartphone,2
9957,Nya Airtours City Breaks Of Sweden,Tablet,3
9958,nykaa.com,Desktop,234
9959,nykaa.com,Smartphone,502
9960,nykaa.com,Tablet,13
9961,Nykredit,Desktop,21
9962,Nykredit,Smartphone,20
9963,Nykredit,Tablet,35
9964,NZ Government,Connected TV,1
9965,NZ Government,Desktop,360
9966,NZ Government,Smartphone,689
9967,NZ Government,Tablet,278
9968,Oad Groep,Desktop,1
9969,Oak Creek Trail,Smartphone,22
9970,Oak Furniture Land,Desktop,356
9971,Oak Furniture Land,Smartphone,467
9972,Oak Furniture Land,Tablet,67
9973,Oakland University,Smartphone,2
9974,Oakland University,Tablet,1
9975,Oaktree Capital Management,Desktop,119
9976,Oaktree Capital Management,Smartphone,51
9977,Oaktree Capital Management,Tablet,7
9978,Oakwood Worldwide,Desktop,5
9979,Oakwood Worldwide,Smartphone,4
9980,Oakwood Worldwide,Tablet,1
9981,Oanda,Connected TV,18
9982,Oanda,Desktop,2829
9983,Oanda,Smartphone,2034
9984,Oanda,Tablet,160
9985,Oaoa,Desktop,1
9986,Oaoa,Smartphone,1
9987,Ocado,Desktop,275
9988,Ocado,Smartphone,444
9989,Ocado,Tablet,159
9990,OCBC,Connected TV,1
9991,OCBC,Desktop,36
9992,OCBC,Smartphone,147
9993,OCBC,Tablet,14
9994,Ocean Media Group,Desktop,76
9995,Ocean Media Group,Smartphone,2282
9996,Ocean Media Group,Tablet,177
9997,Octa Markets,Desktop,4
9998,Octa Markets,Smartphone,22
9999,Octa Markets,Tablet,3
10000,Ocwen Financial,Smartphone,3
10001,Odalys Vacances,Desktop,8
10002,Odalys Vacances,Smartphone,8
10003,Odalys Vacances,Tablet,1
10004,Odeon Cinemas Holdings,Desktop,4
10005,Odeon Cinemas Holdings,Smartphone,1809
10006,Odeon Cinemas Holdings,Tablet,14
10007,Odyssey Music Group,Smartphone,8
10008,Odyssey Music Group,Tablet,1
10009,Oeffentlicher Sektor,Connected TV,2
10010,Oeffentlicher Sektor,Desktop,160
10011,Oeffentlicher Sektor,Smartphone,1990
10012,Oeffentlicher Sektor,Tablet,195
10013,Oetker Gruppe,Desktop,1
10014,Oetker Gruppe,Smartphone,2
10015,Oetker Gruppe,Tablet,1
10016,Office,Connected TV,2
10017,Office,Desktop,1687
10018,Office,Smartphone,4590
10019,Office,Tablet,762
10020,Office Depot,Desktop,61
10021,Office Depot,Smartphone,43
10022,Office Depot,Tablet,10
10023,Office National Du Tourisme,Desktop,18
10024,Office National Du Tourisme,Smartphone,28
10025,Office National Du Tourisme,Tablet,9
10026,OFX,Desktop,129
10027,OFX,Tablet,304
10028,Oi,Desktop,9
10029,Oi,Smartphone,18
10030,Oi,Tablet,3
10031,Okay Elektro,Desktop,43
10032,Okay Elektro,Smartphone,32
10033,Okay Elektro,Tablet,5
10034,Oki Electric Industry,Smartphone,5
10035,Oki Electric Industry,Tablet,4
10036,O.K.I. Furniture Fair- Inc.,Smartphone,6
10037,Oklahoma State University,Smartphone,1
10038,Oklahoma Tourism,Smartphone,19
10039,Oklahoma Tourism,Tablet,1
10040,Olav Thon Gruppen,Desktop,1
10041,Olav Thon Gruppen,Smartphone,3
10042,Olav Thon Gruppen,Tablet,1
10043,Old Dominion Freight Line,Desktop,691
10044,Old Dominion Freight Line,Smartphone,393
10045,Old Dominion Freight Line,Tablet,292
10046,Old Dominion University,Desktop,10
10047,Old Dominion University,Smartphone,2
10048,Old Mutual,Desktop,364
10049,Old Mutual,Smartphone,1127
10050,Old Mutual,Tablet,143
10051,Olive & Cocoa,Desktop,1
10052,Olive & Cocoa,Smartphone,3
10053,Oliver & Bonacini,Desktop,1
10054,Oliver & Bonacini,Smartphone,10
10055,Oliver & Bonacini,Tablet,3
10056,Oliver's Travels,Desktop,4
10057,Oliver's Travels,Smartphone,25
10058,Oliver's Travels,Tablet,2
10059,Olympic Holidays Holdings Group,Desktop,1
10060,Olympic Holidays Holdings Group,Smartphone,3
10061,Olympus,Desktop,18
10062,Olympus,Smartphone,9
10063,Olympus,Tablet,2
10064,Omaha Steaks,Desktop,1
10065,Omaha Steaks,Smartphone,15
10066,Omaha Steaks,Tablet,1
10067,Omega World Travel,Smartphone,4
10068,Omilos Vasilakis,Desktop,130
10069,Omilos Vasilakis,Smartphone,182
10070,Omilos Vasilakis,Tablet,67
10071,Omint,Desktop,2
10072,Omint,Tablet,1
10073,Omlet Limited,Desktop,19
10074,Omlet Limited,Smartphone,15
10075,Omlet Limited,Tablet,6
10076,Omniga,Desktop,17
10077,Omniga,Smartphone,7
10078,Omniga,Tablet,3
10079,Omnitracs LLC,Smartphone,1
10080,OMODA Schoenen,Tablet,1
10081,ON24,Desktop,35
10082,ON24,Smartphone,17
10083,ON24,Tablet,8
10084,One97,Desktop,12
10085,One97,Smartphone,20
10086,One97,Tablet,1
10087,One.com,Desktop,11
10088,One.com,Smartphone,30
10089,One.com,Tablet,6
10090,OneCover Insurance,Connected TV,1
10091,OneCover Insurance,Desktop,1747
10092,OneCover Insurance,Smartphone,431
10093,OneCover Insurance,Tablet,54
10094,One Direct International,Desktop,10
10095,One Direct International,Smartphone,7
10096,One Direct International,Tablet,4
10097,One Distribution-106892612,Desktop,2
10098,One Distribution-106892612,Smartphone,7
10099,One Distribution-106892612,Tablet,3
10100,O'Neill,Desktop,2
10101,O'Neill,Smartphone,8
10102,OneMain Holdings Inc.,Smartphone,9
10103,One on One Marketing,Smartphone,32
10104,One Piece,Desktop,19
10105,One Piece,Smartphone,3
10106,One Piece,Tablet,1
10107,One Step,Desktop,12
10108,One Technologies,Desktop,1
10109,One Technologies,Smartphone,26
10110,One Technologies,Tablet,6
10111,One Way Traffic,Desktop,56
10112,One Way Traffic,Smartphone,50
10113,One Way Traffic,Tablet,15
10114,Online Education,Desktop,1
10115,Online Education,Smartphone,4
10116,Online Education,Tablet,2
10117,Online Legal Services,Tablet,2
10118,Onlineprinters,Desktop,119
10119,Onlineprinters,Smartphone,1
10120,Online Republic,Desktop,138
10121,Online Republic,Smartphone,28
10122,Online Republic,Tablet,24
10123,Online Retail Holding,Desktop,32
10124,Online Retail Holding,Smartphone,54
10125,Online Retail Holding,Tablet,17
10126,Online Shoes,Smartphone,2
10127,Online Trading Academy,Smartphone,9
10128,Online Video Communications,Smartphone,1
10129,Onnit Labs,Desktop,69
10130,Onnit Labs,Smartphone,2
10131,Onnit Labs,Tablet,8
10132,Onsalesit,Desktop,2
10133,On the Beach,Desktop,3
10134,On the Beach,Smartphone,16
10135,ONWARD HOLDINGS,Desktop,7
10136,ONWARD HOLDINGS,Smartphone,2
10137,ONYX Hospitality Group,Desktop,134
10138,ONYX Hospitality Group,Smartphone,36
10139,ONYX Hospitality Group,Tablet,6
10140,Ooedo-Onsen-Monogatari,Smartphone,3
10141,oogarden.com,Smartphone,2
10142,oogarden.com,Tablet,1
10143,Ooma,Desktop,1
10144,Ooma,Smartphone,9
10145,Ooredoo,Desktop,2
10146,Ooredoo,Smartphone,3
10147,Opcon,Smartphone,1
10148,OpenAgent.com.au,Desktop,15
10149,OpenAgent.com.au,Smartphone,35
10150,OpenAgent.com.au,Tablet,5
10151,Open Colleges,Desktop,15
10152,Open Colleges,Smartphone,6
10153,Open Colleges,Tablet,3
10154,Opendoor Labs Inc.,Smartphone,3
10155,Open House Co.- Ltd,Desktop,3
10156,Open House Co.- Ltd,Smartphone,16
10157,Open Study College,Desktop,88
10158,Open Study College,Smartphone,99
10159,Open Study College,Tablet,6
10160,OpenText,Tablet,14
10161,Open Universities Australia,Desktop,18
10162,Open Universities Australia,Tablet,4
10163,Open University,Connected TV,1
10164,Open University,Desktop,109
10165,Open University,Smartphone,723
10166,Open University,Tablet,43
10167,Operadora Turistica Corporative,Desktop,5
10168,Operadora Turistica Corporative,Smartphone,39
10169,Operadora Turistica Corporative,Tablet,1
10170,Opera Software EMEA,Desktop,386
10171,Opera Software EMEA,Smartphone,188
10172,Opera Software EMEA,Tablet,3
10173,oponeo.pl,Desktop,26
10174,oponeo.pl,Smartphone,23
10175,oponeo.pl,Tablet,6
10176,optech solutions ltd,Smartphone,4
10177,optech solutions ltd,Tablet,1
10178,Optical Express Group,Desktop,3
10179,Optical Express Group,Smartphone,10
10180,Optics Planet,Desktop,71
10181,Optics Planet,Smartphone,830
10182,Optics Planet,Tablet,14
10183,Optimizely,Desktop,3
10184,Optimizely,Smartphone,6
10185,Optoro,Smartphone,7
10186,OPYKE,Smartphone,1
10187,Oracle Corporation,Desktop,130
10188,Oracle Corporation,Smartphone,1779
10189,Oracle Corporation,Tablet,116
10190,Orange Portails,Smartphone,17
10191,Orange S.A.,Desktop,407
10192,Orange S.A.,Smartphone,801
10193,Orange S.A.,Tablet,42
10194,Orb Audio,Desktop,6
10195,Orb Audio,Smartphone,5
10196,Orbit Remit Limited,Desktop,3
10197,Orbit Remit Limited,Smartphone,2
10198,Orbit Remit Limited,Tablet,1
10199,Orchestra Kazibao,Desktop,11
10200,Orchestra Kazibao,Smartphone,5
10201,Orchestra Kazibao,Tablet,2
10202,O'Reilly Auto Parts,Desktop,10
10203,O'Reilly Auto Parts,Smartphone,16
10204,O'Reilly Auto Parts,Tablet,2
10205,Organica Research LLC,Tablet,1
10206,Oriental Rug Bazaar,Desktop,1
10207,Oriental Trading Company,Desktop,8
10208,Oriental Trading Company,Smartphone,34
10209,Oriental Trading Company,Tablet,5
10210,Orient-Express Hotels,Smartphone,17
10211,Orientis Gourmet,Smartphone,1
10212,Oriflame,Desktop,1
10213,Original Volunteers,Desktop,1
10214,Original Volunteers,Smartphone,7
10215,Original Volunteers,Tablet,1
10216,Origin Energy,Desktop,1
10217,Origin Energy,Smartphone,6
10218,Origin Energy,Tablet,2
