,advertiser,devicecategory,count
12126,Solatube International,Smartphone,2
12127,Sole Society,Desktop,3
12128,Sole Society,Smartphone,6
12129,s.Oliver Group,Desktop,14
12130,s.Oliver Group,Smartphone,14
12131,s.Oliver Group,Tablet,7
12132,SoLocal Group,Desktop,7
12133,SoLocal Group,Smartphone,8
12134,SoLocal Group,Tablet,2
12135,Somfy,Desktop,6
12136,Somfy,Smartphone,43
12137,Somfy,Tablet,2
12138,Sompo Holdings,Desktop,2
12139,Sompo Holdings,Tablet,1
12140,Sonae,Desktop,55
12141,Sonae,Smartphone,154
12142,Sonae,Tablet,33
12143,Sonic Electronix,Smartphone,1
12144,Sonos,Connected TV,1
12145,Sonos,Desktop,110
12146,Sonos,Smartphone,7
12147,Sonos,Tablet,83
12148,Sonova Holding,Smartphone,2
12149,SonoVente,Smartphone,5
12150,Son Video Distribution,Tablet,1
12151,Sony Corporation,Desktop,733
12152,Sony Corporation,Smartphone,1640
12153,Sony Corporation,Tablet,208
12154,Sophos,Desktop,17
12155,Sophos,Smartphone,29
12156,Soptions,Desktop,22
12157,Soptions,Smartphone,5
12158,Soptions,Tablet,4
12159,SOS Children's Villages,Desktop,2
12160,Soufeel,Desktop,10
12161,Soufeel,Smartphone,91
12162,Soufeel,Tablet,2
12163,Soul Pattinson Telecommunications,Desktop,16
12164,Soul Pattinson Telecommunications,Smartphone,4
12165,Soul Pattinson Telecommunications,Tablet,2
12166,SoundCloud,Desktop,113
12167,SoundCloud,Smartphone,920
12168,Sound Money Defense League,Desktop,3
12169,Sound Money Defense League,Smartphone,2
12170,SoundProLab,Desktop,1
12171,Soundrise Hearing Solutions,Smartphone,2
12172,South African Government,Desktop,30
12173,South African Government,Smartphone,16
12174,South African Government,Tablet,50
12175,Southall Travel,Desktop,4
12176,Southall Travel,Smartphone,342
12177,Southall Travel,Tablet,31
12178,South Carolina Department of Parks Recreation & Tourism,Smartphone,4
12179,South Carolina Department of Parks Recreation & Tourism,Tablet,1
12180,South China Morning Post Publishers,Desktop,19
12181,South China Morning Post Publishers,Smartphone,189
12182,South China Morning Post Publishers,Tablet,11
12183,Southern Cross Healthcare,Desktop,158
12184,Southern Cross Healthcare,Smartphone,30
12185,Southern Cross Healthcare,Tablet,19
12186,Southern Glazers Wine & Spirits,Smartphone,3
12187,Southern Glazers Wine & Spirits,Tablet,1
12188,Southern New Hampshire University,Desktop,2
12189,Southern New Hampshire University,Smartphone,11
12190,Southern New Hampshire University,Tablet,1
12191,Southern Shutter,Desktop,1
12192,Southwest Airlines,Smartphone,1
12193,Space NK,Desktop,103
12194,Space NK,Smartphone,566
12195,Space NK,Tablet,57
12196,Spanish Public Administration,Desktop,15
12197,Spanish Public Administration,Smartphone,55
12198,Spanish Public Administration,Tablet,12
12199,Spanx,Smartphone,1
12200,Sparda Bank,Desktop,2
12201,Sparda Bank,Smartphone,6
12202,Sparda Bank,Tablet,1
12203,Sparebank 1 Gruppen,Desktop,24
12204,Sparebank 1 Gruppen,Smartphone,10
12205,Sparebank 1 Gruppen,Tablet,1
12206,Spare Room,Desktop,1
12207,Spare Room,Smartphone,2
12208,SPAR Group,Desktop,18
12209,SPAR Group,Smartphone,19
12210,SPAR Group,Tablet,5
12211,Spark,Desktop,85
12212,Spark,Smartphone,99
12213,Spark,Tablet,14
12214,Sparkassen Finanzgruppe,Desktop,10
12215,Sparkassen Finanzgruppe,Smartphone,20
12216,Sparkassen Finanzgruppe,Tablet,4
12217,Spar mit Reisen,Desktop,1
12218,Spar mit Reisen,Smartphone,1
12219,Spartan Race,Desktop,5
12220,Spartan Race,Smartphone,4
12221,Spartoo,Desktop,17
12222,Spartoo,Smartphone,4
12223,Spartoo,Tablet,22
12224,speak-up.com.ua,Smartphone,2
12225,Speciality Fashion Group,Desktop,99
12226,Speciality Fashion Group,Smartphone,18
12227,Speciality Fashion Group,Tablet,8
12228,Specialized Bicycle Components- Inc - 80090470,Desktop,7
12229,Specialized Bicycle Components- Inc - 80090470,Smartphone,4
12230,Specialty Retailers,Smartphone,303
12231,Specialty Retailers,Tablet,10
12232,Speck-Sports,Desktop,3
12233,Specsavers,Desktop,1939
12234,Specsavers,Smartphone,4700
12235,Specsavers,Tablet,453
12236,Spector Photo Group,Desktop,41
12237,Spector Photo Group,Smartphone,48
12238,Spector Photo Group,Tablet,10
12239,Spectrum Health,Smartphone,3
12240,Spectrum Health,Tablet,3
12241,SpeedCAT,Desktop,74
12242,Speedway Motors,Smartphone,1
12243,Speedy Fuels & Lubricants LLP,Desktop,1
12244,Speedy Fuels & Lubricants LLP,Smartphone,4
12245,Speedy Fuels & Lubricants LLP,Tablet,3
12246,Sperwer Group,Desktop,3
12247,Sperwer Group,Smartphone,21
12248,Sperwer Group,Tablet,2
12249,S&P Global,Desktop,2
12250,S&P Global,Smartphone,6
12251,S&P Global,Tablet,1
12252,SpiceJet,Desktop,51
12253,SpiceJet,Smartphone,22
12254,SPIEGEL-Verlag Rudolf Augstein,Smartphone,4
12255,Spirit Airlines- Inc,Smartphone,8
12256,Spirit Airlines- Inc,Tablet,1
12257,S P Jain School Of Global Management,Smartphone,5
12258,Splunk Inc,Desktop,4
12259,Spokane Regional Convention and Visitors Bureau,Tablet,1
12260,Spokeo,Desktop,3
12261,Spokeo,Smartphone,9
12262,Spokeo,Tablet,1
12263,Sportamore,Desktop,11
12264,Sportamore,Smartphone,12
12265,Sportamore,Tablet,4
12266,Sport Decouverte,Desktop,1
12267,sportdepo.ru,Smartphone,1
12268,Sporting Life,Desktop,43
12269,Sporting Life,Smartphone,7
12270,Sporting Life,Tablet,7
12271,Sportisimo,Desktop,47
12272,Sportisimo,Smartphone,23
12273,Sportisimo,Tablet,45
12274,Sportler AG,Desktop,19
12275,Sportler AG,Smartphone,14
12276,Sportmaster,Desktop,8
12277,Sportmaster,Smartphone,3
12278,Sportmaster,Tablet,2
12279,Sports Direct,Desktop,1686
12280,Sports Direct,Smartphone,3746
12281,Sports Direct,Tablet,384
12282,Sports Endeavors,Desktop,6
12283,Sports Endeavors,Smartphone,54
12284,Sports Endeavors,Tablet,1
12285,Sportsgirl,Desktop,1
12286,Sportsgirl,Smartphone,1
12287,Sports HQ,Desktop,37
12288,Sports HQ,Smartphone,41
12289,Sports HQ,Tablet,12
12290,Sportstarlive,Desktop,1
12291,Sportstarlive,Smartphone,6
12292,Sports Tours International,Desktop,18
12293,Sports Tours International,Smartphone,46
12294,Sports Tours International,Tablet,5
12295,Sports Warehouse,Desktop,17
12296,Sports Warehouse,Smartphone,65
12297,Sports Warehouse,Tablet,3
12298,Sport Tiedje,Desktop,14
12299,Sport Tiedje,Smartphone,161
12300,Sport Tiedje,Tablet,2
12301,Spotify,Connected TV,11
12302,Spotify,Desktop,2759
12303,Spotify,Smartphone,6578
12304,Spotify,Tablet,70
12305,Spotlight- spotlightstores.com,Desktop,147
12306,Spotlight- spotlightstores.com,Smartphone,179
12307,Spotlight- spotlightstores.com,Tablet,34
12308,Spotmau Corporation,Desktop,215
12309,Spreadex,Desktop,7
12310,Spreadex,Smartphone,8
12311,Spreadshirt,Desktop,16
12312,Spreadshirt,Smartphone,42
12313,Spreadshirt,Tablet,2
12314,Springfree Trampoline Inc,Smartphone,3
12315,Sprout Social,Desktop,1
12316,Sprout Social,Smartphone,2
12317,Square,Desktop,1135
12318,Square,Smartphone,80
12319,Square,Tablet,4
12320,Square Enix Holdings,Smartphone,181
12321,Square One Insurance Services,Desktop,215
12322,Square One Insurance Services,Smartphone,982
12323,Square One Insurance Services,Tablet,263
12324,Squarespace,Desktop,7052
12325,Squarespace,Smartphone,1
12326,Squarespace,Tablet,133
12327,Square Yards,Desktop,1
12328,Squaw Valley,Desktop,2
12329,Sri Lankan Airlines,Desktop,51
12330,Sri Lankan Airlines,Smartphone,156
12331,Sri Lankan Airlines,Tablet,11
12332,Srnr,Desktop,2
12333,Srnr,Smartphone,6
12334,SRV Media Pvt. Ltd.,Desktop,1
12335,SRV Media Pvt. Ltd.,Smartphone,10
12336,SSENSE.COM,Desktop,4
12337,SSENSE.COM,Smartphone,29
12338,SSENSE.COM,Tablet,29
12339,Stadium,Desktop,1
12340,Stadium Enterprises,Desktop,12
12341,Stadium Enterprises,Smartphone,19
12342,Staffordshire University,Desktop,115
12343,Staffordshire University,Smartphone,135
12344,Staffordshire University,Tablet,78
12345,Stagecoach Group,Desktop,469
12346,Stagecoach Group,Smartphone,2737
12347,Stagecoach Group,Tablet,411
12348,Stage Entertainment,Desktop,9
12349,Stage Entertainment,Smartphone,31
12350,Stage Entertainment,Tablet,27
12351,Stanbridge College,Smartphone,8
12352,Standard Bank,Desktop,20
12353,Standard Bank,Smartphone,51
12354,Standard Bank,Tablet,3
12355,Standard Chartered,Desktop,318
12356,Standard Chartered,Smartphone,254
12357,Standard Chartered,Tablet,24
12358,Standard Heating & Air Conditioning- Inc.,Smartphone,2
12359,Standard Heating & Air Conditioning- Inc.,Tablet,1
12360,Stanford Hospital & Clinics,Desktop,4
12361,Stanford Hospital & Clinics,Smartphone,34
12362,Stanford Hospital & Clinics,Tablet,3
12363,Stanford University,Smartphone,24
12364,Stanford University,Tablet,22
12365,Staples,Desktop,122
12366,Staples,Smartphone,592
12367,Staples,Tablet,136
12368,Starbucks Group,Desktop,6
12369,Starbucks Group,Smartphone,122
12370,Starbucks Group,Tablet,83
12371,Starcom Sp. z o.o.,Desktop,14
12372,Starcom Sp. z o.o.,Smartphone,11
12373,Starcom Sp. z o.o.,Tablet,1
12374,Star Fashion Network,Desktop,31
12375,Star Fashion Network,Smartphone,38
12376,Star Fashion Network,Tablet,4
12377,StarHub,Desktop,41
12378,StarHub,Smartphone,101
12379,StarHub,Tablet,20
12380,Starlight Theatre Association of Kansas City- Inc.,Desktop,15
12381,Starlight Theatre Association of Kansas City- Inc.,Smartphone,46
12382,Starlight Theatre Association of Kansas City- Inc.,Tablet,18
12383,Star Shiners,Desktop,1
12384,Star Shiners,Smartphone,2
12385,Start Up Loans,Desktop,4
12386,Start Up Loans,Smartphone,27
12387,Start Up Loans,Tablet,3
12388,Stash Investments,Desktop,1
12389,Stash Investments,Smartphone,21
12390,Stash Investments,Tablet,1
12391,State Bank of India,Desktop,3
12392,State Bank of India,Smartphone,5
12393,State Custodians,Desktop,14
12394,State Farm,Desktop,49
12395,State Farm,Smartphone,406
12396,State Farm,Tablet,5
12397,State of Alabama,Smartphone,1
12398,State of California,Desktop,12
12399,State of California,Smartphone,193
12400,State of California,Tablet,47
12401,State of Denmark,Desktop,14
12402,State of Denmark,Smartphone,9
12403,State of Denmark,Tablet,5
12404,State of Florida,Smartphone,66
12405,State of Illinois,Desktop,9
12406,State of Illinois,Smartphone,32
12407,State of Illinois,Tablet,8
12408,State of Michigan,Desktop,3
12409,State of Michigan,Smartphone,54
12410,State of Michigan,Tablet,11
12411,State Of Missouri,Smartphone,2
12412,State Of Missouri,Tablet,1
12413,State Of North Carolina,Smartphone,4
12414,State Of South Dakota,Desktop,1
12415,State Of South Dakota,Smartphone,22
12416,State Of South Dakota,Tablet,1
12417,State Of The Netherlands,Desktop,44
12418,State Of The Netherlands,Smartphone,75
12419,State Of The Netherlands,Tablet,7
12420,Station Casinos,Smartphone,8
12421,Station Casinos,Tablet,2
12422,Statoil,Desktop,9
12423,Statoil,Smartphone,5
12424,Statoil,Tablet,1
12425,STA Travel,Desktop,32
12426,STA Travel,Smartphone,305
12427,STA Travel,Tablet,38
12428,St.Clair Media Group,Smartphone,5
12429,ST & Company,Desktop,1
12430,ST & Company,Smartphone,2
12431,Stealth Angel - 209018619,Desktop,1
12432,Stealth Angel - 209018619,Smartphone,26
12433,Stealth Angel - 209018619,Tablet,3
12434,Steinhoff International Group,Desktop,496
12435,Steinhoff International Group,Smartphone,1401
12436,Steinhoff International Group,Tablet,509
12437,Steinhoff International Holdings,Desktop,268
12438,Steinhoff International Holdings,Smartphone,188
12439,Steinhoff International Holdings,Tablet,47
12440,Steinhoff UK,Desktop,39
12441,Steinhoff UK,Smartphone,152
12442,Steinhoff UK,Tablet,25
12443,Steirische Tourismus,Smartphone,40
12444,Steirische Tourismus,Tablet,1
12445,Stella Fietsen,Desktop,49
12446,Stella Fietsen,Smartphone,132
12447,Stella Fietsen,Tablet,15
12448,Stelly Clothing,Desktop,10
12449,Stelly Clothing,Smartphone,12
12450,Stelly Clothing,Tablet,1
12451,Steve Madden,Desktop,8
12452,Steve Madden,Smartphone,32
12453,Steve Madden,Tablet,1
12454,Stevens-Henager College,Smartphone,1
12455,Stewart-MacDonald Manufacturing Company,Desktop,21
12456,Stewart-MacDonald Manufacturing Company,Tablet,6
12457,STIB,Desktop,2
12458,STIB,Tablet,1
12459,Stiebel Eltron,Desktop,52
12460,Stiebel Eltron,Smartphone,17
12461,Stiebel Eltron,Tablet,13
12462,Stiefelparadies,Desktop,1
12463,Stiefelparadies,Smartphone,1
12464,Stihl Holding,Connected TV,4
12465,Stihl Holding,Desktop,871
12466,Stihl Holding,Smartphone,266
12467,Stihl Holding,Tablet,106
12468,Stillfront Group,Connected TV,2
12469,Stillfront Group,Desktop,131
12470,Stillfront Group,Smartphone,40
12471,St Jude Children's Research Hospital,Desktop,2
12472,St Jude Children's Research Hospital,Smartphone,12
12473,St. Kitts Tourism Authority,Connected TV,1
12474,St. Kitts Tourism Authority,Desktop,6
12475,St. Kitts Tourism Authority,Smartphone,1
12476,St. Kitts Tourism Authority,Tablet,4
12477,Stockland,Desktop,192
12478,Stockland,Smartphone,232
12479,Stockland,Tablet,29
12480,Stockmann,Desktop,50
12481,Stockmann,Smartphone,39
12482,Stockmann,Tablet,7
12483,StockX,Desktop,126
12484,StockX,Smartphone,560
12485,StockX,Tablet,15
12486,Storck,Desktop,4
12487,Storck,Smartphone,4
12488,Storelli Sports,Desktop,8
12489,Storelli Sports,Smartphone,11
12490,Store Supply Warehouse,Smartphone,2
12491,Store Supply Warehouse,Tablet,1
12492,Stormberg,Desktop,16
12493,Stormberg,Smartphone,17
12494,Stormberg,Tablet,1
12495,Stowarzyszenie SOS Wioski Dzieciece,Desktop,1
12496,Stowe Area Association 1021591,Smartphone,3
12497,St. Petersburg/Clearwater Visitor's Bureau,Smartphone,2
12498,Straightline Advisors,Smartphone,1
12499,Stratasys,Desktop,2
12500,Stratasys,Smartphone,5
12501,Strategic Education,Desktop,16
12502,Strategic Education,Smartphone,12
12503,Strategic Education,Tablet,2
12504,Stratford Festival,Smartphone,2
12505,Stratford Festival,Tablet,1
12506,Stratton Finance,Desktop,6
12507,Stratton Finance,Smartphone,13
12508,Strauss Elite,Desktop,9
12509,Strauss Elite,Smartphone,20
12510,StrawberryNET,Desktop,150
12511,StrawberryNET,Smartphone,61
12512,StrawberryNET,Tablet,70
12513,Streema,Smartphone,3
12514,Stride Gaming,Desktop,3
12515,Stride Gaming,Smartphone,4
12516,Stride Gaming,Tablet,1
12517,Structube Ltée,Desktop,105
12518,Structube Ltée,Smartphone,7
12519,Structube Ltée,Tablet,6
12520,Stuart Bell Sails,Smartphone,3
12521,Student Agency,Desktop,1
12522,Student Agency,Smartphone,1
12523,studienkreis - die nachhilfe-profis,Smartphone,3
12524,Studio Moderna,Connected TV,1
12525,Studio Moderna,Desktop,55
12526,Studio Moderna,Smartphone,69
12527,Studio Moderna,Tablet,27
12528,Studium,Desktop,20
12529,Studium,Smartphone,78
12530,Studium,Tablet,15
12531,Study Group,Desktop,1
12532,Study Group,Smartphone,2
12533,Study Group,Tablet,1
12534,Stuytown,Smartphone,1
12535,Style Craft Homes,Smartphone,21
12536,Style Craft Homes,Tablet,1
12537,StyleRemains,Desktop,118
12538,StyleRemains,Smartphone,205
12539,StyleRemains,Tablet,56
12540,Stylerunner,Desktop,4
12541,Stylerunner,Smartphone,1
12542,StyleTread,Desktop,135
12543,StyleTread,Smartphone,91
12544,StyleTread,Tablet,30
12545,Styria Media Group,Desktop,7
12546,Styria Media Group,Smartphone,2
12547,Styria Media Group,Tablet,2
12548,Subaru Corporation,Desktop,87
12549,Subaru Corporation,Smartphone,274
12550,Subaru Corporation,Tablet,55
12551,Subaru Dealers,Desktop,11
12552,Subaru Dealers,Smartphone,98
12553,Subaru Dealers,Tablet,11
12554,Suburban Collection,Smartphone,1
12555,Sub-Zero,Smartphone,5
12556,Suffolk University,Desktop,1
12557,Suffolk University,Tablet,1
12558,Sugar - sugarinc.com,Smartphone,1
12559,Suitsupply,Desktop,33
12560,Suitsupply,Smartphone,24
12561,Suitsupply,Tablet,3
12562,Sumitomo Mitsui Financial Group,Desktop,15
12563,Sumitomo Mitsui Financial Group,Smartphone,9
12564,Sumitomo Mitsui Trust Holdings,Desktop,3
12565,Sumitomo Mitsui Trust Holdings,Smartphone,44
12566,Sumitomo Mitsui Trust Holdings,Tablet,3
12567,Sumitomo Real Estate,Desktop,3
12568,Sumitomo Real Estate,Smartphone,7
12569,Sumitomo Real Estate,Tablet,1
12570,Summit Racing Equipment,Desktop,13
12571,Summit Racing Equipment,Smartphone,10
12572,Summit Racing Equipment,Tablet,5
12573,Sun Capital Partners,Desktop,279
12574,Sun Capital Partners,Smartphone,301
12575,Sun Capital Partners,Tablet,256
12576,Suncorp Group,Desktop,364
12577,Suncorp Group,Smartphone,183
12578,Suncorp Group,Tablet,40
12579,Sundaram Finance,Desktop,1
12580,Sundaram Finance,Smartphone,1
12581,Sundio Group,Desktop,278
12582,Sundio Group,Smartphone,230
12583,Sundio Group,Tablet,80
12584,SUN Education Group,Smartphone,1
12585,Sun Express,Desktop,7
12586,Sun Express,Smartphone,3
12587,Sun Express,Tablet,2
12588,Sungevity,Smartphone,5
12589,Sungy Mobile,Smartphone,22
12590,Sun Life Financial,Smartphone,3
12591,Sunovion,Smartphone,69
12592,Sunovion,Tablet,3
12593,Sunpower Corporation,Desktop,2
12594,Sunpower Corporation,Smartphone,17
12595,Sunrise Communications Group,Desktop,5
12596,Sunrise Communications Group,Smartphone,6
12597,Sunrise Senior Living,Desktop,16
12598,Sunrise Senior Living,Smartphone,37
12599,Sunrise Senior Living,Tablet,27
12600,Sun & Sand Sports,Smartphone,4
12601,Sun & Ski Sports,Desktop,27
12602,Sun & Ski Sports,Smartphone,84
12603,Sun & Ski Sports,Tablet,4
12604,Suntory,Desktop,10
12605,Suntory,Smartphone,12
12606,Suntory,Tablet,2
12607,SunTrust Banks,Desktop,2
12608,SunTrust Banks,Smartphone,131
12609,SunTrust Banks,Tablet,12
12610,Sun Valley Resort,Smartphone,2
12611,Super Cheap Storage,Smartphone,2
12612,Superfire Group,Desktop,10
12613,Superfire Group,Smartphone,4
12614,Superfire Group,Tablet,3
12615,SuperGroup,Connected TV,1
12616,SuperGroup,Desktop,96
12617,SuperGroup,Smartphone,1015
12618,SuperGroup,Tablet,80
12619,SuperJeweler,Desktop,13
12620,SuperJeweler,Smartphone,56
12621,SuperJeweler,Tablet,8
12622,Superpharm,Desktop,16
12623,Superpharm,Smartphone,19
12624,Superpharm,Tablet,10
12625,Superpratik Bilgi Teknolojileri,Smartphone,1
12626,Super Retail Group,Desktop,105
12627,Super Retail Group,Smartphone,107
12628,Super Retail Group,Tablet,29
12629,SuperVista,Connected TV,1
12630,SuperVista,Desktop,363
12631,SuperVista,Smartphone,1515
12632,SuperVista,Tablet,270
12633,Supply,Smartphone,1
12634,SupplyHouse,Desktop,1
12635,SupplyHouse,Smartphone,1
12636,Supragenix,Smartphone,2
12637,Surest,Smartphone,16
12638,Surest,Tablet,2
12639,SureTrader,Desktop,2
12640,SureTrader,Smartphone,1
12641,SureTrader,Tablet,11
12642,SurfMyAds.com,Desktop,1
12643,SurfMyAds.com,Smartphone,1
12644,SurfStitch Group,Desktop,298
12645,SurfStitch Group,Smartphone,90
12646,SurfStitch Group,Tablet,5
12647,SurveyMonkey,Desktop,63
12648,SurveyMonkey,Smartphone,326
12649,SurveyMonkey,Tablet,28
12650,Survey Monkey,Desktop,1
12651,Survey Monkey,Smartphone,10
12652,Sussan,Desktop,88
12653,Sussan,Smartphone,23
12654,Sussan,Tablet,15
12655,Sussex Publishers,Desktop,17
12656,Sussex Publishers,Smartphone,24
12657,Sussex Publishers,Tablet,4
12658,Suzuki Dealers,Smartphone,10
12659,Suzuki Motor Corporation,Connected TV,1
12660,Suzuki Motor Corporation,Desktop,611
12661,Suzuki Motor Corporation,Smartphone,1785
12662,Suzuki Motor Corporation,Tablet,706
12663,Svea Ekonomi AB,Desktop,4
12664,Svea Ekonomi AB,Smartphone,9
12665,Svenska Cellulosa Aktiebolaget SCA,Desktop,33
12666,Svenska Cellulosa Aktiebolaget SCA,Smartphone,79
12667,Svenska Cellulosa Aktiebolaget SCA,Tablet,11
12668,Svyaznoy,Desktop,1
12669,Svyaznoy,Tablet,2
12670,Swanson Health Products,Desktop,9
12671,Swanson Health Products,Smartphone,20
12672,Swanson Health Products,Tablet,5
